Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
71816.2764257985,5.49448752,8.629268407,6.27,41178.2611917578,1607863.82828653
54623.7652887508,5.844598703,8.297124357,4.03,41939.5150717703,888866.39453956
61536.5572164795,6.670542907,6.994015904,2.15,29346.7209046172,1151341.85020436
66357.5284168729,6.37806605,7.221474525,6.36,38072.2846805672,1045704.70032846
64957.9263793336,5.079228835,7.64833492,4,49513.8964301784,1279160.98758547
86895.5962073074,6.686490402,7.321513124,6.26,38042.7361164075,1799455.40609275
90533.3135158084,6.705843518,8.151471141,3.23,46610.7355682315,2005167.48021723
65939.8849453504,7.47810445,7.555919437,6.18,29620.8395336956,1492612.18936154
56505.8277951627,5.300533643,7.795375,3.43,30995.488167476,976481.716838295
60564.0515308213,5.666158556,8.382339218,5.03,49574.1041729859,1247002.16426284
78606.7471376518,7.031773829,5.093526735,3.37,51235.5892923126,1426682.13463721
72747.1290329986,5.665250632,6.783121452,3.35,35060.3486323453,1171989.71780841
76193.7163595409,5.996661954,7.909545202,4.18,26736.0959980361,1370909.95193431
70912.8917286206,5.354226921,7.508775907,3.46,20797.8219260967,1083071.55982463
81922.7475259831,6.134660958,6.720772557,2.01,21677.0133915893,1065656.02347586
73312.8881720852,7.242393804,7.064878233,4.16,32256.704509173,1492095.14319744
48483.9423018425,6.082064754,7.405948947,5.05,35848.0812672504,936864.687834366
85009.0673941548,6.469294552,6.774243351,3.39,48601.7974554952,1966139.92775068
79029.4604512948,7.405166506,5.448580097,4.24,48607.0954198944,1558196.96857136
70301.2379354176,5.807494543,5.838844174,3.25,49076.6543794803,1280588.34189717
46339.9008089345,4.16897216,8.159537583,4.27,52123.9938635075,853750.652948794
68272.3196494317,4.079320164,7.983259576,4.05,30937.8284833428,978824.601615563
60285.6061718291,5.142414685,9.916528435,3.14,27370.1857184141,1273554.27783518
62671.7307015064,5.53792673,6.402028317,4.44,31702.7145472359,798659.217098988
66615.8899157487,6.401788642,4.894203341,4.01,48604.0743853048,1114128.47004126
78431.3104132593,4.559870598,7.499446787,3.13,23623.3009830629,1108894.00322616
46646.7105405113,6.331878076,6.726795812,3.45,34006.865298191,710269.213968103
72405.471687085,4.372603839,7.47379313,6.31,35062.8865416204,1142127.88427019
66225.9048018815,6.333788793,6.47618593,3.47,44384.5197448955,1378269.57282251
56106.3567085628,7.002809147,6.744228166,3.48,46002.9039581937,1140126.18694318
65896.4220739896,5.831725358,6.586285834,2.2,34170.3366635087,999146.869374394
71601.6410554891,6.066999487,7.249905241,4.24,34787.4653720593,1289201.3907333
57584.8452406871,6.235777366,4.674073564,2.12,46724.8992115167,973197.775347568
65075.8577560382,6.721001606,8.103550071,6.26,30826.0782097545,1511653.4548035
69635.5987474487,6.721373834,6.264976849,2.09,26312.3588338698,1158677.20197068
62829.0418103024,5.660218312,7.1419209,6.13,29277.538090042,1009093.80151039
57093.5637973804,6.684657867,6.987216614,2.18,19379.0208240568,861013.946077561
72919.1290135842,5.386386504,7.276382135,4.49,26625.1390651049,1064371.76412005
92774.6756877768,5.990648916,7.163240961,5.38,35016.4552176533,1883469.24354168
59443.2013041721,7.229017691,8.363863794,3.09,28100.3177083641,1191340.82587547
71677.3073303295,5.234875252,6.581868523,3.39,38736.9020029962,1300303.4071227
77620.9211488715,5.871168062,6.678357597,4.12,29115.6848515361,1126042.40497141
95236.1370541278,5.693896342,7.074092795,3.42,41524.5832994539,1848511.108
73145.4857555224,5.699428201,5.63625957,2,31750.2676659115,1072874.61021656
62311.3877530032,5.492310439,5.69082542,4.23,51601.5940071679,1019127.7329514
66854.3876243394,5.01648718,6.65222125,4.16,41382.7258964465,1210161.07049412
70520.2727826636,6.62829804,6.146798103,4.48,51639.3069723694,1561234.13316886
94241.8233228653,7.701205702,8.07153507,6.29,39139.5729665389,2180065.59773864
83664.3897587008,4.950569548,7.654162707,4.3,39642.129934743,1665515.24612232
62241.1241391044,5.294242885,7.23075355,3.18,55613.3757063709,1307136.33458098
74286.58229,7.101270018,6.336485313,2.44,33439.4441629731,1604207.68427662
70217.7803464886,5.576018451,6.431351307,4.1,38779.3460125827,1057125.83908588
35454.7146594754,6.855708364,6.018646503,4.5,59636.402553025,1077805.57772632
80707.4049144854,6.71487204,5.362668496,2.25,25433.3029153142,1328525.02019627
54921.9098130275,4.818996769,6.134419623,3.09,49547.4556320581,1017775.5118271
67258.5875567787,6.370638426,6.517625123,2.45,50955.5725388263,1443816.97089639
77509.1377996097,6.120737116,7.35036172,5.46,18264.2300479188,1322010.0566819
57759.7652789546,5.437861629,6.1005507,3.29,49698.1987231539,1064939.52251981
54234.3840279591,5.223595355,7.088515213,6.33,37393.998710862,768541.916124596
63438.727566939,5.640162344,9.151531303,6.12,32180.3604676567,1244563.27469175
40141.5664765174,5.055819675,7.398153931,4.46,53364.4628809632,744291.027321074
86197.0292104185,6.043554706,7.655375007,3.34,44099.5352735459,1879416.22245231
75992.0038190696,5.040896433,6.984770177,3.17,39503.0980687055,1131698.21419536
61482.9787976248,4.376969185,7.794518337,5.02,34993.8414043945,1000713.5863274
70256.3602090335,5.003684188,8.57913867,3.1,45672.3899898482,1313128.13783586
91328.0924412642,5.127415452,6.542597958,4.32,49530.0003386884,1810561.1745762
75106.2774364639,7.212557777,8.06556841,5.5,41143.4377437748,1877268.75002162
79908.1598741393,5.725050746,6.445200711,3.3,40229.9878487686,1495672.59380075
93763.1128249684,4.971603713,6.34099626,2.19,44047.9111698501,1708102.10239872
50167.4862794006,7.559816059,7.358229667,3.08,34292.3069425434,1058356.1801034
51391.6443474244,5.559525611,6.903848074,3.13,28063.7179637003,681089.918915701
79823.4094467133,5.744808417,9.632403031,5.35,41545.6122636073,1958064.74206054
65913.8616097237,4.85783342,5.35501255,2.44,12450.5784749977,353240.054672692
69603.6906571082,7.433065419,5.097025362,2.05,31337.780850703,1054304.1717288
46367.2058588839,5.290720476,5.181613804,4.5,26015.2964465748,268050.814743514
66195.3377140093,6.507971363,6.611861145,3.14,37288.9235744304,1318597.71477866
76899.2820041233,5.347527265,7.763502241,3.25,37825.7798042571,1334537.42355949
54427.9115109663,7.190023019,7.332134662,3.03,54045.9427136436,1598736.40016478
82920.8783743023,6.171501482,7.146499889,4.27,33935.9722740156,1699952.81444788
47121.0099579002,6.714882023,6.650922645,3.23,46303.4621074585,1012269.82010469
74968.4173232895,4.709498404,6.556382369,3.08,28045.4221435318,1093506.01425066
68222.7425829193,6.309069335,7.057061921,6.22,32660.4397111601,1064703.30523594
61485.8739851556,5.871462162,7.851276189,4.4,38179.7804024769,1184614.08702402
72894.7371673531,6.029107997,6.563053295,4.01,37796.055653301,1146480.21353497
68254.5959664605,7.898190691,7.485572515,4.36,48908.7715778505,1925615.84080549
62088.7009005336,7.053111108,7.113968421,5.23,38337.4784094564,1233882.55530296
60658.6483328049,4.537629827,6.440243236,3.49,45004.9700153371,822685.374581673
76321.0626901451,6.673099833,7.488046582,4.46,56696.5175001652,1935831.0390568
52141.3590088447,7.567152938,7.299796422,3.28,29595.4314299524,912585.621169246
75080.1735639095,5.96980058,7.215912137,5.35,50408.8601703169,1636906.28837785
62117.4546216402,7.314992002,6.396100737,3.13,26295.4396612671,1197929.7431865
74253.4431941394,4.404914662,5.280332632,3.25,44939.6725561173,1039794.76744782
65561.4558445417,5.31942298,6.52610149,2.47,40231.6968847042,1033450.13928111
58124.4234607936,5.937759405,6.82234662,2.34,28863.868032538,839589.844483433
62159.2275859879,5.162849624,4.316259054,2.04,36644.5302440113,782800.49470291
88722.9595354089,5.864465923,5.987424292,4.06,29896.6741742636,1547127.38645843
74791.0167549043,6.113429406,7.480408801,6.45,29153.7996498806,1518706.28289303
67305.6247452149,6.324094874,5.482822604,2.42,39369.644117068,1074456.40249041
51195.8953332161,5.9914286,7.044419781,4.05,30028.6216659235,671960.644893005
63223.3696124851,4.944630706,8.087356625,3.32,35891.8061627835,1185734.9581773
78788.4395236989,6.772487473,6.637597521,4.01,38656.4313863618,1518454.0603521
58367.6900645558,5.676386932,6.219390711,4.46,28800.9098809402,666745.671431244
65149.8959095738,5.561847875,7.121417616,6.36,29190.8879807975,988014.75606432
72416.4808973431,6.162244128,7.26895352,4.44,6805.7407831105,997452.500886766
81374.6710491736,6.594022951,8.386460431,4.09,38647.5030557275,1791307.24109703
70342.6710547828,4.555560605,7.309919375,6.34,34970.815795313,1223589.04602437
68966.9755656618,4.999247837,8.05950533,5.5,39917.4341177717,1321257.25057209
60104.1211312901,7.701145053,7.259001316,6.33,31781.9247373062,1193687.18061231
55192.8498593474,5.953993576,6.672181063,4.07,36705.9066910371,840208.74304146
68599.7382734092,6.674203659,6.596354226,2.13,42548.1100420532,1474745.01540938
76611.8893220328,5.44775581,8.570526058,5.22,33001.9146658119,1527439.71726599
45318.6741805237,5.709232968,6.925560994,2.36,47223.1642695993,802048.445531414
73714.164827193,6.10737087,6.337053806,3.08,30049.170013554,1016960.6547934
59961.0953002359,6.735728991,6.09209959,3.49,31853.7117282778,1051230.0005784
70444.4627327887,4.717135602,7.883996339,3.46,41919.5839385153,1209964.35233124
66638.8660444856,7.97322039,6.229155635,4.25,26641.7033221246,1357208.23773923
73869.535515389,6.396437855,7.506733034,5.46,25694.2473129594,1513846.59470778
74112.7932876541,4.41258546,8.054621723,3.09,66995.4740494317,1737570.50507453
44180.4608443032,7.116575231,6.902485454,3.32,30809.9674848372,613370.851093746
65279.3425908824,4.470479271,6.924873897,4.39,29971.8997639648,767784.630443315
63342.2914591063,5.594225849,8.166272153,3.19,31726.6684761273,1181663.48357115
77352.637603492,9.008900092,5.89476188,3.49,39667.5072643099,1898168.68405437
76053.5514292424,6.999755804,5.449274802,3.49,45636.3300361587,1471784.00517606
92669.5880330619,5.302770726,5.419235783,4.11,31467.4811930867,1397461.55252241
40748.6530872715,6.250398044,5.586794442,2.47,46643.1568409092,664465.330987397
68176.0697807608,5.43639597,7.812731256,3.42,32525.4451706267,1128252.81941175
84824.2206255071,5.866066338,7.22911211,3.26,27862.6732155369,1273629.12431665
38571.9636697535,7.425291725,5.723008685,3.47,47386.7936137142,968411.624394605
63843.7557574263,6.240694096,6.408500539,3.13,37703.2969368435,1071537.37638207
87444.169136273,7.078048191,4.959858562,3.37,51591.6755696138,1802294.28889866
63409.9767934004,5.767622925,6.087208749,4.08,56256.9820324918,1369582.58249144
55096.796645423,6.848472133,7.432613146,5.04,52405.2800607842,1350283.99651667
84597.3049209335,5.522653204,7.875011965,3.37,31143.8896634923,1637831.32783463
71408.2957407634,6.565006382,7.232609528,6.21,49463.0492633304,1574279.81397754
77376.1733071444,4.771499466,7.723844672,5.04,38105.777861147,1251063.64995483
58968.0284690522,5.39432198,5.68870348,4.22,50936.3308571034,992622.769267206
86528.9265394078,6.013689621,7.966109181,4.13,27593.1257615047,1616505.35412964
63274.6707346147,5.490367991,8.562229307,3,38904.6673992134,1440106.86389146
72264.4879856374,5.557734338,6.627170812,3,32827.6754667131,1139014.19364814
56180.5914313818,6.201921172,7.180671094,4.27,41036.2841522689,1139072.7722894
59952.6574973875,5.237950174,8.194571351,5.49,50752.1940163548,1243491.57167752
59938.7511,6.506753669,4.990364539,2.33,44065.1494342253,1021126.6825481
72847.9884157494,5.947064302,6.459058728,3.03,21985.7346734684,960918.658447579
65803.6006472008,6.730870185,7.063988358,4.06,36011.0511691105,1306288.2274582
73177.6246002452,6.706442844,7.226916324,6.24,41971.1618291873,1537897.11811872
64469.0336416406,4.53453824,5.839049562,2.03,43745.9908164117,909885.801415027
87928.1375435283,5.416960597,7.868288356,6.21,47452.3578494693,1752112.60416309
70844.2055210895,4.177213846,7.508958054,5.34,33483.652479802,1129388.12297668
87758.4332130747,6.650251813,8.607612195,3.16,47320.6815816522,2024902.52128311
60555.4050428286,4.986857752,6.949333598,2.5,49309.8548765276,1164968.87663175
60055.6061964933,4.873748964,7.505243752,4.27,44435.1645212526,1187454.67248781
88603.2087760559,7.097176548,5.232616153,2.16,37215.6696432358,1675702.22325349
62873.3696861255,5.77793627,7.606141984,5.27,41637.7952945014,1163559.47105129
54226.2913057489,5.370173558,7.505222178,4.33,35596.824578026,814240.281598352
76309.494631025,6.069625962,7.668535369,4.09,42652.3673490607,1480674.79882514
68297.5180459738,5.533759171,8.25721362,4.35,23177.5818452764,1281308.33160208
58895.3309535986,6.594265542,6.007374115,4.14,41856.3658641596,1187044.05280882
75782.3351402661,6.341340988,6.00973669,4.16,23287.0717613521,1267803.31684035
72314.8533893605,4.940391314,7.692426833,6.45,35998.3194846427,1094792.0032017
70422.2934222188,8.13280735,7.223042535,3.17,20206.5240611059,1489574.13701378
80407.3114176934,5.84664328,6.592001517,3.28,22800.0369613318,1280995.54915856
65069.947995186,4.221881956,6.912043937,4.38,45095.699764381,1046347.12078429
72932.2493006356,5.208296792,6.865190715,4.21,30072.7197288372,1149694.0342608
54769.3773659237,6.719086945,7.530411171,3.45,39001.5709738446,1063344.63492703
79296.6991236457,5.935679694,7.120473638,4.06,24298.9747291695,1377113.02613595
82353.2892312852,6.324068041,6.771239177,2.49,31745.9245343481,1459525.37584855
38122.5244882629,6.336108942,7.762550883,5.12,38067.5521841443,899609.300142803
60757.3168113077,4.921578679,6.205327517,3.5,29017.4087179125,482689.703375666
66469.3694730565,4.663863395,6.117542391,4.13,22670.6086159664,412269.203399561
59007.6732316944,5.880081118,7.220505049,6.49,33631.2291747865,1209797.57980964
88876.3171538348,4.638457767,5.971224419,3.09,29004.1640534081,1342506.92137075
63242.1512715376,5.528790248,6.206599758,4.21,14291.1530337141,727866.525167908
62974.4253690616,5.542326814,7.834172769,3.12,48184.9163504107,1447250.99902498
86744.0491709614,6.011564179,6.035038932,4.38,32474.8345165384,1578766.04995913
69801.4517574143,6.26907634,7.69192696,4.38,37852.541705361,1578737.43634006
63542.3093931236,6.221356581,7.365228618,4.11,57318.7866350794,1445527.13666544
78403.6379622085,5.781019805,5.230196186,4.49,33686.3650786059,1221823.70446984
85662.3026782549,6.435739431,8.729621024,3.23,42401.6010930948,2031338.3469761
82851.7302072167,4.865250903,6.773178179,2.22,33366.2746393538,1232974.142
70934.9372600613,6.443632205,7.026753231,6.14,36394.2539153321,1426402.80660543
64354.7732715234,4.312952153,6.329670664,3.09,25495.3559395327,520217.89299136
79243.2368246507,5.822324358,6.544602746,4.23,32761.556729028,1314770.46994938
74944.3467908537,6.31097907,6.434659153,3.44,31389.2913682041,1249331.45019076
77545.9256941882,6.095807993,7.896170057,5.47,52740.4091740205,1835564.68920777
69789.3274003528,5.221322332,6.34119585,2.36,40473.7652490814,1018173.70306395
60308.9126579615,3.686286995,7.294096424,3.32,35971.4701345744,607858.991171298
89130.0327565599,4.332033874,7.000667096,3.45,39154.7873320175,1340983.25035903
73505.5976499283,6.026005471,5.977781617,2.24,39677.3277084409,1292740.44643023
84023.3288627377,7.102030845,6.650462095,4.32,33106.2000254847,1772780.14260328
53971.2403750313,7.211169204,5.966878902,3.25,46685.3633643187,1131887.76178601
74750.1865534574,6.195458468,7.57447372,4.06,36538.7565482473,1603627.93774969
56128.0042808308,5.672980895,6.797289868,3.38,32807.5098020564,809121.105843182
73886.0807580649,5.543674113,5.586250787,2.16,26038.5081915068,987004.083674377
45781.2344639182,5.457036915,5.892084942,4.43,34660.1830809466,676970.690909921
59788.2189265053,4.658987164,6.189798583,4.34,15036.268088177,461473.566526719
47320.6572053789,3.55805376,7.006987009,3.16,15776.6185950135,15938.6579232879
81510.3683706814,6.195023013,5.857585574,4.03,39937.3692574875,1622827.29784367
81013.6152937822,7.149797416,7.239105418,5.44,45472.0494508672,1924155.58152799
70829.5780083835,6.832192295,6.149040328,3.3,49360.0942926514,1548598.75456926
94889.8004125356,7.208464266,6.33879562,3.41,31884.4403116536,2007639.43213686
62635.2599238025,4.373086649,6.571056558,4.26,24348.025870147,461912.244284167
68871.4473770179,4.751119279,7.999511288,4,40863.701212326,1243838.63422872
76150.0502171912,5.892386367,7.450708574,5.07,31443.0443336467,1309922.85417634
62443.2915497023,5.887072341,8.718919781,6.13,37078.6845212242,1343484.72673607
57597.5809416441,5.067134641,6.568208037,2.02,29580.7955971684,771214.479572304
70194.5721072069,7.296428802,6.174577804,2.23,29254.106314457,1244955.46071153
58342.3677916509,4.511914596,5.525397641,3.44,19056.0439388815,365929.597258218
64492.9544784779,8.019634995,6.42408542,4.41,30102.1331876416,1453108.79381767
83284.4515180207,5.591912688,5.409367878,4.31,24627.5488953532,1128906.3392211
70975.9710964948,6.791319685,8.999012644,3.15,61104.3627815331,2100698.07115711
77742.1891532105,5.07662467,7.37751165,4.41,22231.8303233338,1105024.41626698
60563.7874714408,6.8743744,7.734418599,5.47,31568.1014942002,1159526.15420616
75454.164294434,8.224470239,8.179760004,5.29,51172.947039681,1940933.47241606
74490.4027906579,6.692974702,7.500464288,4.33,35264.611828846,1549031.0930417
71052.4616627336,5.093794033,7.142089207,3.45,46731.657488535,1379456.03071087
90293.0312092318,5.368755237,8.078259173,4.2,26550.7125375623,1501917.31809565
